أحمد بن علي بن عبد القادر، أبو العباس الحسيني العبيدي، تقي الدين المقريزي (المتوفى: 845هـ)	المقريزي	y
أبو عبد الله محمد بن فتوح بن عبد الله الحميدي (المتوفى : 488هـ)	عبد الله بن محمد بن عبد الله بن المبارك	n
أبي إسحاق إبراهيم بن علي الشيرازي	إبراهيم بن علي بن يوسف الفيروزآبادي الشيرازي أبو إسحاق	y
ابو الفرج عبد الرحمن بن علي بن الجوزي	عبد الرحمن بن علي بن الجوزي	y
الهيثمي	علي بن أبي بكر الهيثمي أبو الحسن	y
أبو بكر أحمد بن علي بن ثابت بن أحمد بن مهدي الخطيب البغدادي (المتوفى: 463هـ)	أحمد بن علي بن ثابت البغدادي	y
علي بن عمر أبو الحسن الدارقطني	علي بن عمر أبو الحسن الدارقطني البغدادي	y
أبو بكر جعفر بن محمد بن الحسن بن المستفاض الفريابي	جعفر بن محمد بن الحسن الفريابي أبو بكر	y
أحمد بن عبد الله العمري	عبد القادر بن محمد بن أحمد بن الحسين اليونيني، محيي الدين ابن الحافظ شرف الدين ابن الفقيه أبي عبد الله اليونيني (المتوفى: 747هـ)	n
أبو الفضل جلال الدين عبد الرحمن أبي بكر السيوطي	الحافظ أبو الفضل جلال الدين عبد الرحمن ابن أبي بكر السيوطي	y
أبو المعالي الجويني الملقب بإمام الحرمين (المتوفى: 478هـ)	أبو المعالي عبد الملك بن عبد الله بن يوسف الجويني	y
أبو الحسن علي بن إسماعيل بن سيده المرسي (المتوفى: 458هـ)	علي بن إسماعيل بن سيده (المتوفى : 458هـ)	y
أبو بكر عبد الله بن أبي الدنيا	أبو بكر عبد الله بن محمد بن أبي الدنيا	y
عبد الملك بن محمد بن إسماعيل أبو منصور الثعالبي	عبد الملك بن محمد بن إسماعيل أبو منصور الثعالبي (المتوفى: 429 هـ)	y
أبو إسحاق إبراهيم بن إسحاق بن إبراهيم بن بشير بن عبد الله البغدادي الحربي (المتوفى: 285هـ)	البغدادي	n
أبو الفرج عبد الرحمن بن علي بن محمد القرشي	جمال الدين أبو الفرج عبد الرحمن بن علي بن محمد الجوزي (المتوفى: 597هـ)	y
أبو بكر عبد الله بن محمد بن عبيد ابن أبي الدنيا القرشي البغدادي	أبو بكر عبد الله بن محمد بن عبيد البغدادي (ابن أبي الدنيا)	y
أحمد بن عمرو بن أبي عاصم الشيباني أبو بكر	عمرو بن أبي عاصم الضحاك الشيباني	y
أبو السعد زين الدين منصور بن أبي النصر بن محمد الطبلاوي	أبو السعد زين الدين منصور بن أبي النصر بن محمد الطبلاوي، سبط ناصر الدين محمد بن سالم (المتوفى: 1014هـ)	y
أحمد بن علي بن حجر العسقلاني	أحمد بن علي بن محمد بن علي بن حجر العسقلاني	y
أبو إسحاق إبراهيم بن إسحاق بن إبراهيم بن بشير بن عبد الله البغدادي الحربي (المتوفى: 285هـ)	الحربي	y
أبو المواهب عبد الوهاب بن أحمد بن علي المعروف بالشعراني	عبد الوهاب	n
عبد الرحمن بن إسماعيل أبو شامة	عبد الرحمن بن إسماعيل بن إبراهيم	y
الهيثمي	نور الدين علي بن أبي بكر بن سليمان الهيثمي (المتوفى: 807هـ)	y
أبو الفرج عبد الرحمن بن الجوزي الحنبلي	أبي الفرج عبد الرحمن بن الجوزي	y
أبو أحمد الحسن بن عبد الله العسكري (المتوفى : 382هـ)	الحسن بن عبد الله بن سعيد العسكري أبو أحمد	y
أبو أحمد حميد بن مخلد بن قتيبة بن عبد الله الخرساني المعروف بابن زنجويه (المتوفى : 251هـ)	أبو أحمد حميد بن مخلد بن قتيبة بن عبد الله الخرساني المعروف بابن زنجويه (المتوفى: 251هـ)	y
أبو عبد الله محمد بن عبد الله القضاعي	أبو عبد الله محمد بن فتوح بن عبد الله الحميدي (المتوفى : 488هـ)	n
أبو بكر أحمد بن علي بن ثابت الخطيب	أحمد بن علي بن ثابت البغدادي أبو بكر	y
أحمد بن عمرو بن أبي عاصم الشيباني	الضحاك	y
أبو القاسم عبد الرحمن بن عبد الله عبد الحكم بن أعين القرشي المصري	القرشي المصري	n
الحسن بن عبد الله العسكري أبو أحمد	الحسن بن عبد الله بن سعيد العسكري أبو أحمد	y
أبو القاسم محمود بن عمرو بن أحمد، الزمخشري جار الله (المتوفى : 538هـ)	الزمخشري	y
أبو المعالي الجويني الملقب بإمام الحرمين (المتوفى: 478هـ)	عبد الملك بن عبد الله بن يوسف الجويني	y
[ينسب لـ] عبد الملك بن محمد بن إسماعيل أبو منصور الثعالبي (المتوفى: 429هـ)	عبد الملك بن محمد بن إسماعيل أبو منصور الثعالبي (المتوفى : 429هـ)	y
علي بن عمر الدارقطني	علي بن عمر بن أحمد بن مهدي أبو الحسن الدارقطني البغدادي	y
أبو بكر بن أبي شيبة	أبو بكر بن أبي شيبة، عبد الله بن محمد بن إبراهيم بن عثمان بن خواستي العبسي (المتوفى: 235هـ)	y
أبو بكر عبد الله بن محمد بن عبيد ابن أبي الدنيا القرشي البغدادي	أبو بكر عبد الله بن محمد بن عبيد بن سفيان بن قيس البغدادي الأموي القرشي المعروف بابن أبي الدنيا (المتوفى: 281هـ)	y
أبو الحسن علي بن عمر بن أحمد بن مهدي بن مسعود بن النعمان بن دينار البغدادي الدارقطني (المتوفى: 385هـ)	الدارقطني	y
أبو الفرج عبد الرحمن ابن الجوزي	جمال الدين أبي الفرج عبد الرحمن ابن الجوزي	y
أبو السعادات المبارك بن محمد الجزري	محمد المبارك	n
أبو الفرج عبد الرحمن بن أبي الحسن الجوزي	أبي الفرج عبد الرحمن بن الجوزي	y
أبو بكر أحمد بن الحسين بن علي بن موسى البيهقي	أحمد بن الحسين بن علي بن موسى الخسروجردي الخراساني، أبو بكر البيهقي (المتوفى : 458هـ)	y
علي بن عمر الدارقطني	علي بن عمر بن أحمد الدارقطني أبو الحسن	y
أبو العباس، شهاب الدين، ابن نعمة النابلسي، أحمد بن عبد الرحمن بن عبد المنعم بن نعمة بن سلطان بن سرور الحنبلي (المتوفى: 697هـ)	عبد الرحمن بن أحمد بن رجب الحنبلي	n
أبو الحسن علي بن محمد بن حبيب البصري البغدادي الماوردي	أبو الحسن علي بن محمد بن حبيب الماوردي البصري	y
أبو القاسم محمود بن عمر بن محمد بن عمر الخوارزمي الزمخشري	أبو القاسم محمود بن عمرو بن أحمد، الزمخشري جار الله (المتوفى: 538 هـ)	y
الدارقطني	علي بن عمر الدارقطني	y
أبو منصور عبد الملك بن محمد بن إسماعيل الثعالبي	عبد الملك بن محمد بن إسماعيل أبو منصور الثعالبي	y
أبو الفرج عبد الرحمن بن الجوزي الحنبلي	يوسف بن عبد الرحمن	n
أبي الفرج عبد الرحمن بن الجوزي	ابو الفرج عبد الرحمن بن علي بن الجوزي	y
أبو الحسن علي بن أبي الكرم محمد بن محمد الشيباني الجزري	عز الدين بن الأثير أبي الحسن علي بن محمد الجزري	y
أبو بكر جعفر بن محمد بن الحسن بن المستفاض الفريابي	جعفر بن محمد بن الحسن الفريابي	y
أبو العباس، أحمد بن عبد الله بن محمد، محب الدين الطبري (المتوفى: 694هـ)	محب الدين أحمد بن عبد الله الطبري	y
أبو الحسن علي بن إسماعيل بن إسحاق بن سالم بن إسماعيل بن عبد الله بن موسى بن أبي بردة بن أبي موسى الأشعري (المتوفى: 324هـ)	علي بن إسماعيل أبو الحسن الأشعري	y
